Player Name,xG Per Shot,xG,Shots,Open Play Key Passes,Assists,Throughballs,Passes into Box,Open Play Passes into Box,Touches Inside Box,Open Play Passes into and Touches Inside Box,Tackles,Interceptions,Tackles and Interceptions,PAdj Tackles,PAdj Interceptions,PAdj Tackles & Interceptions,Tackled/Dribbled Past %,Successful Dribbles,Fouls Committed,Dribbled Past,Dispossessions,Long Ball %,Long Balls,Blocks per Shot,Clearances,Aerial Win %,Aerial Wins,Open Play Passes,Forward Pass %,Backward Pass %,Sideways Pass %,Open Play Final 3rd Passes,op_f3_forward_pass_proportion,op_f3_backward_pass_proportion,op_f3_sideways_pass_proportion,shot_on_target_ratio,passing_ratio,conversion_ratio,Non-Penalty Goals,Successful Crosses,crossing_ratio,penalty_wins_90,padj_clearances_90,passes_inside_box_90,xgchain_90,op_xgchain_90,xgbuildup_90,op_xgbuildup_90,Open Play xG Assisted,op_assists_90,xgchain,op_xgchain,xgbuildup,op_xgbuildup,xgchain_per_possession,op_xgchain_per_possession,xgbuildup_per_possession,op_xgbuildup_per_possession,primary_position,secondary_position,pressured_long_balls_90,unpressured_long_balls_90,aggressive_actions_90,pressures_90,turnovers_90,pressure_regains_90,box_cross_ratio,sp_xa_90,shot_touch_ratio,Deep Progressions,fouls_won_90,shots_faced_90,goals_faced_90,np_xg_faced_90,np_psxg_faced_90,save_ratio,xs_ratio,gsaa_90,gsaa_ratio,left_foot_ratio,pressured_passing_ratio,passes_pressed_ratio,pass_length,s_pass_length,p_pass_length,ps_pass_length,ot_shots_faced_90,npot_psxg_faced_90,ot_shots_faced_ratio,np_optimal_gk_dlength,clcaa,pass_into_pressure_ratio,pass_into_danger_ratio,da_aggressive_distance,positive_outcome_score,appearances,average_minutes,positive_outcome_90,sp_assists_90,sp_key_passes_90,npxgxa_90,over_under_performance_90,shots_key_passes_90,failed_dribbles_90,total_dribbles_90,dribble_ratio,sp_passes_into_box_90,penalty_conversion_ratio,pass_length_ratio,pressured_pass_length_ratio,change_in_passing_ratio,pressured_change_in_pass_length,carries_90,carry_ratio,carry_length,dribble_faced_ratio,counterpressures_90,yellow_cards_90,second_yellow_cards_90,red_cards_90,errors_90,padj_pressures_90,defensive_action_regains_90,counterpressure_regains_90,starting_appearances,average_x_pressure,fhalf_pressures_90,fhalf_counterpressures_90,fhalf_pressures_ratio,fhalf_counterpressures_ratio,average_x_defensive_action,average_x_pass,most_recent_match,90s_played,obv_90,Pass OBV,Shot OBV,Defensive Action OBV,Dribble & Carry OBV,obv_gk_90,deep_completions_90,ball_recoveries_90,np_psxg_90,penalties_faced_90,penalties_conceded_90,fhalf_ball_recoveries_90,defensive_actions_90,statsbomb_id,Average Distance,HSR Distance,Sprinting Distance,Top 5 PSV-99,Count High Acceleration,Count of Runs in Behind,Runs in Behind Threat,runs_threat_per_match,HI Distance,age,team_name,competition_name,birth_date,Minutes
Ezechiel Fiemawhle,,0.0,0.0,0.0,0.0,0.0,1.8756514,1.8756514,0.0,1.8756514,1.8756514,0.0,1.8756514,0.40295386,0.0,0.40295386,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8756514,0.5,1.8756514,9.378256,0.2,0.0,0.8,3.7513027,0.0,0.0,1.0,,0.6,,0.0,1.8756514,1.0,0.0,0.40295386,0.0,0.057960834,0.057960834,0.057960834,0.057960834,0.0,0.0,0.030901711,0.030901711,0.030901711,0.030901711,0.0030901711,0.0030901711,0.0030901711,0.0030901711,Left Midfielder,Right Wing,1.8756514,1.8756514,15.005211,18.756512,3.7513027,1.8756514,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,0.2,27.609127807617188,16.170734405517578,2.9529645442962646,2.9529645442962646,0.0,0.0,,0.0,0.0,0.4,0.4,0.0,,2,23.991667,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.5857025,1.0,0.4,-24.656164,7.5026054,0.5,4.5338354,1.0,0.0,0.0,0.0,0.0,0.0,5.8345323,1.8756514,0.0,0,45.89006,7.5026054,0.0,0.4,,43.50117,63.789288,2023-09-03T15:30,0.53314817,-0.19597693,-0.109813966,,-0.038300008,-0.047862966,,0.0,5.626954,0.0,0.0,0.0,1.8756514,20.632164,405131,2942.5,191.5,71.0,30.6,3.0,0.5,0.0,0.08,262.5,,FC Volendam,Eredivisie,,48.0
Quincy Anthony Edgar Nathan Hoeve,0.31722521781921387,0.9599418,3.0260577,0.0,0.0,0.0,0.0,0.0,11.347717,11.347717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5130289,0.75651443,0.75651443,1.0,0.75651443,0.0,0.0,0.5333333333333333,12.104231,21.182404,0.20689655172413793,0.1724137931034483,0.6206896551724138,5.295601,0.0,0.14285714285714285,0.8571428571428571,0.25,0.5862068965517241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0798584,1.0798584,0.6669239,0.6669239,0.0,0.0,1.4274129,1.4274129,0.8815745,0.8815745,0.031720284,0.031720284,0.019590545,0.019590545,Centre Forward,Right Centre Forward,0.75651443,0.0,12.104231,19.669374,3.7825723,0.75651443,,0.0,0.05454545454545454,0.75651443,1.5130289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.08333333333333333,0.5555555555555556,0.6206896551724138,15.062190614897629,16.03939101275276,14.662416458129883,15.080484390258789,0.0,0.0,,0.0,0.0,0.06896552,0.27586207,0.0,0.26162788,5,23.793333,3.404315,0.0,0.0,0.9599418,-0.9599418,3.0260577,0.0,0.0,,0.0,,1.0648777,1.0285128,-0.03065134,-0.39977437,11.347717,0.8,4.335411,0.0,5.295601,0.75651443,0.0,0.0,0.0,13.920593,1.5130289,0.0,0,70.16397,16.643318,5.295601,0.84615386,1.0,70.19948,66.07247,2023-12-07T22:00,1.3218518,-0.3218381,-0.18894982,-0.1413995,-0.012218835,0.020730121,,1.5130289,5.295601,0.5402714,0.0,0.0,3.0260577,21.182404,405132,2588.6,151.8,65.8,30.14,2.6,2.4,0.06,0.14,217.60000000000002,20.0,FC Volendam,Eredivisie,2003-04-03,119.0
Melle Joop Witteveen,0.29466599225997925,0.29493907,1.0009267,1.0009267,1.0009267,0.0,2.0018535,2.0018535,4.003707,6.0055604,1.0009267,2.0018535,3.0027802,0.6527262,1.7430456,2.3957717,0.2,1.0009267,3.0027802,4.003707,3.0027802,0.0,0.0,0.0,1.0009267,,0.0,24.022242,0.3333333333333333,0.20833333333333334,0.4583333333333333,12.011121,0.16666666666666666,0.4166666666666667,0.4166666666666667,0.0,0.7916666666666666,0.0,0.0,0.0,,0.0,0.46548355,0.0,1.1501169,1.1501169,0.7551906,0.7551906,0.09998733,1.0009267,1.1490521,1.1490521,0.7544914,0.7544914,0.041037578,0.041037578,0.026946122,0.026946122,Right Wing,Right Back,1.0009267,1.0009267,19.017607,32.029655,6.0055604,5.0046334,0.0,0.0,0.018518518518518517,5.0046334,3.0027802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.8947368421052632,0.75,0.16666666666666666,18.874684651692707,16.35808683696546,15.429584503173828,19.072778701782227,0.0,0.0,,0.0,0.0,0.125,0.16666667,0.0,0.42975208,5,17.983334,5.2048187,0.0,0.0,0.3949264,0.6060003,2.0018535,5.0046334,6.0055604,0.16666667,0.0,,0.8666681,1.2361175,-0.041666668,-3.4451,33.030582,0.72727275,8.81425,0.5,4.003707,0.0,0.0,0.0,0.0,18.58721,6.0055604,0.0,0,37.98608,9.008341,3.0027802,0.28125,0.75,37.573307,65.52849,2023-11-05T17:45,0.9990741,0.3774247,-0.18716876,0.09901998,0.32687595,0.13869748,,1.0009267,8.007414,0.0,0.0,0.0,5.0046334,36.033363,405172,2345.4,214.2,61.6,27.84,2.0,1.0,0.06,0.15,275.8,20.0,SC Heerenveen,Eredivisie,2003-06-24,90.0
Espen van Ee,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.07109,1.0236967,4.0947866,3.6125073,1.1170006,4.729508,0.75,1.0236967,2.0473933,1.0236967,0.0,1.0,2.0473933,0.05555555555555555,0.0,1.0,2.0473933,42.995262,0.09090909090909091,0.25,0.6590909090909091,1.0236967,0.0,0.0,1.0,,0.8863636363636364,,0.0,0.0,,0.0,0.0,0.0,0.18165514,0.18165514,0.18165514,0.18165514,0.0,0.0,0.17745017,0.17745017,0.17745017,0.17745017,0.0052191224,0.0052191224,0.0052191224,0.0052191224,Centre Attacking Midfielder,Left Defensive Midfielder,0.0,2.0473933,18.42654,34.805687,2.0473933,8.189573,,0.0,0.0,0.0,2.0473933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.05714285714285714,0.75,0.09090909090909091,17.64962213689631,17.755740434695515,21.00020980834961,23.115610122680664,0.0,0.0,,0.0,0.0,0.045454547,0.11363637,0.0,0.08661417,6,14.652778,1.1260664,0.0,0.0,0.0,0.0,0.0,0.0,1.0236967,1.0,0.0,,1.0060124,1.1007323,-0.13636364,3.3505876,34.805687,1.0,5.014189,1.0,9.21327,0.0,0.0,0.0,0.0,36.416927,10.236967,1.0236967,0,46.75599,13.308058,7.165877,0.38235295,0.7777778,44.061104,47.03966,2023-12-01T21:00,0.9768518,0.09303748,-0.039603256,,0.08974097,0.042899743,,0.0,10.236967,0.0,0.0,0.0,3.07109,39.92417,405173,2048.2,191.2,40.2,28.1,1.0,1.17,0.03,0.13,231.39999999999998,20.0,SC Heerenveen,Eredivisie,2003-07-05,88.0
Nick Fichtinger,,0.0,0.0,0.0,0.0,0.0,2.94599,0.0,0.0,0.0,2.94599,5.89198,8.837971,0.8947571,1.7895142,2.6842713,1.0,0.0,2.94599,0.0,0.0,1.0,2.94599,0.0,2.94599,,0.0,20.621931,0.375,0.125,0.5,14.729952,0.4,0.2,0.4,,0.75,,0.0,0.0,,0.0,0.8947571,0.0,1.3549265,1.1646279,1.1646279,1.1646279,0.0,0.0,0.45992225,0.39532647,0.39532647,0.39532647,0.051102474,0.043925162,0.043925162,0.043925162,Left Defensive Midfielder,,2.94599,2.94599,29.459904,35.351883,0.0,5.89198,0.0,0.19029859,0.0,5.89198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.3333333333333333,1.0,0.125,22.906003952026367,20.63141632080078,10.171037673950195,10.171037673950195,0.0,0.0,,0.0,0.0,0.25,0.25,0.0,0.4761905,1,30.55,5.89198,0.0,2.94599,0.19029859,-0.19029859,2.94599,0.0,0.0,,2.94599,,0.9006991,1.0,0.25,-12.734966,17.675941,1.0,2.6933756,,8.837971,0.0,0.0,0.0,0.0,10.737085,8.837971,0.0,0,47.85238,14.729952,5.89198,0.41666666,0.6666667,45.000893,76.953255,2023-08-20T15:30,0.33944443,0.30714488,0.46563366,,-0.12842171,-0.030067047,,0.0,2.94599,0.0,0.0,0.0,2.94599,41.243862,405366,,,,,,,,,,,PEC Zwolle,Eredivisie,,31.0
Gjivai Zechiël,0.035185784101486206,0.18509813,5.260594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.630297,0.0,2.630297,4.1410217,0.0,4.1410217,1.0,0.0,2.630297,0.0,0.0,1.0,5.260594,0.0,0.0,,0.0,44.71505,0.23529411764705882,0.29411764705882354,0.47058823529411764,15.781782,0.5,0.3333333333333333,0.16666666666666666,0.0,0.8823529411764706,0.0,0.0,0.0,,0.0,0.0,0.0,0.6510419,0.6510419,0.54046804,0.54046804,0.0,0.0,0.24751651,0.24751651,0.20547795,0.20547795,0.015469782,0.015469782,0.012842372,0.012842372,Right Centre Midfielder,,0.0,5.260594,13.151485,26.30297,0.0,10.521188,,0.0,0.027777777777777776,5.260594,2.630297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.16666666666666666,0.75,0.23529411764705882,18.593365837545957,18.31715087890625,18.538930892944336,14.327018737792969,0.0,0.0,,0.0,0.0,0.05882353,0.1764706,0.0,0.2677596,2,17.108334,12.888455,0.0,0.0,0.18509813,-0.18509813,5.260594,0.0,0.0,,0.0,,0.98514444,0.7728072,-0.13235295,-0.054434944,42.08475,1.0,3.1040165,,7.890891,0.0,0.0,0.0,0.0,40.89195,10.521188,2.630297,0,52.55893,15.781782,7.890891,0.6,1.0,52.59416,53.62093,2023-09-16T17:30,0.3801852,0.37783873,0.12578037,-0.12285404,0.0003710125,0.37454137,,0.0,7.890891,0.0,0.0,0.0,5.260594,31.563564,406029,2233.5,164.5,34.5,27.5,2.5,2.0,0.1,0.32,199.0,19.0,Feyenoord,Eredivisie,2004-06-01,34.0
Luc Netten,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7692308,0.0,2.7692308,1.6232961,0.0,1.6232961,0.5,0.0,2.7692308,2.7692308,0.0,,0.0,0.0,11.076923,0.0,0.0,19.384615,0.5,0.25,0.25,2.7692308,0.0,1.0,0.0,,0.875,,0.0,0.0,,0.0,6.4931846,0.0,0.7878034,0.7878034,0.7878034,0.7878034,0.0,0.0,0.28448457,0.28448457,0.28448457,0.28448457,0.028448457,0.028448457,0.028448457,0.028448457,Right Back,,11.076923,0.0,11.076923,5.5384617,0.0,2.7692308,,0.0,0.0,2.7692308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.125,18.152935028076172,15.817805698939733,34.49884033203125,,0.0,0.0,,0.0,0.0,0.375,0.375,0.0,0.5,1,32.5,2.7692308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.8713635,,-0.875,16.345905,16.615385,1.0,7.1843476,0.5,0.0,2.7692308,0.0,0.0,0.0,3.2465923,8.307693,0.0,0,28.64494,0.0,0.0,0.0,,17.609745,47.042347,2023-09-01T21:00,0.3611111,0.16890496,-0.02000895,,0.023167973,0.16574593,,0.0,13.846154,0.0,0.0,0.0,5.5384617,11.076923,406455,3293.0,191.0,21.0,25.5,2.0,0.0,0.0,0.02,212.0,19.0,NEC,Eredivisie,2004-04-12,32.0
Francisco Miguel Reyes Marizan,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8138804,0.0,6.8138804,2.7752926,0.0,2.7752926,0.5,0.0,0.0,6.8138804,0.0,1.0,3.4069402,0.0,0.0,,0.0,37.47634,0.23076923076923078,0.23076923076923078,0.5384615384615384,3.4069402,0.0,0.0,1.0,,0.9230769230769231,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Left Back,,3.4069402,0.0,10.22082,17.0347,6.8138804,0.0,,0.0,0.0,3.4069402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.1,0.75,0.3076923076923077,17.879915677584133,18.54217783610026,17.550743103027344,20.090065002441406,0.0,0.0,,0.0,0.0,0.15384616,0.15384616,0.0,,1,26.416666,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,1.0370394,1.1446846,-0.17307693,-0.32917258,37.47634,0.8181818,2.6297786,0.0,0.0,0.0,0.0,0.0,0.0,6.9382315,0.0,0.0,0,39.410526,6.8138804,0.0,0.4,,29.42085,41.966072,2023-09-03T15:30,0.2935185,-0.06551567,-0.03670662,,0.11947307,-0.14828213,,0.0,6.8138804,0.0,0.0,0.0,0.0,23.84858,407317,3158.0,216.0,117.0,30.3,0.0,0.0,0.0,0.07,333.0,17.0,FC Volendam,Eredivisie,2006-03-28,26.0
Hamza El Dahri,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,5.335968,0.0,0.0,5.335968,0.0,0.0,0.0,0.0,,0.0,26.679842,0.0,0.0,1.0,0.0,,,,,0.6,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5.335968,0.0,5.335968,21.343872,0.0,0.0,,0.0,0.0,0.0,5.335968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.3333333333333333,0.5,0.8,22.6069091796875,19.679217020670574,24.131515502929688,21.264583587646484,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,1,16.866667,,0.0,0.0,0.0,0.0,0.0,0.0,5.335968,1.0,0.0,,0.8704957,0.88119555,-0.1,1.5246063,42.687744,0.875,7.0192833,,5.335968,0.0,0.0,0.0,0.0,31.622799,5.335968,0.0,0,64.81759,16.007904,5.335968,0.75,1.0,59.472443,45.875,2023-11-26T17:45,0.1874074,0.04474545,-0.14823279,,-0.037305504,0.23028374,,0.0,21.343872,0.0,0.0,0.0,10.671936,21.343872,,,,,,,,,,,18.0,Sparta Rotterdam,Eredivisie,2005-03-05,17.0
Adam Le Fondre,0.08639802251543317,0.19639458,2.2731373,0.3247339,0.16236696,0.0,0.48710084,0.48710084,5.5204763,6.0075774,1.1365687,0.3247339,1.4613025,1.4257091,0.38237306,1.8080823,0.7777777777777778,0.16236696,1.6236695,0.3247339,1.4613025,0.6,0.9742017,0.022727272727272728,0.9742017,0.3125,1.6236695,21.107704,0.19708029197080293,0.19708029197080293,0.6058394160583942,6.657045,0.1951219512195122,0.1951219512195122,0.6097560975609756,0.2857142857142857,0.6204379562043796,0.14285714285714285,0.3247339,0.3247339,0.2857142857142857,0.0,1.157661,0.16236696,0.55484617,0.42763162,0.3786331,0.3786331,0.040653694,0.16236696,3.4172359,2.6337357,2.3319592,2.3319592,0.019983836,0.015401963,0.013637189,0.013637189,Right Centre Forward,Left Centre Forward,0.9742017,1.6236695,6.8194118,12.502255,2.922605,2.5978713,0.3333333333333333,0.0,0.034220532319391636,1.6236695,1.7860365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.18181818181818182,0.6829268292682927,0.29927007299270075,16.010587149292885,16.708450137867647,11.654084205627441,13.744513511657715,0.0,0.0,,0.0,0.0,0.0729927,0.1970803,0.0,0.23306544,11,50.390907,3.2960494,0.0,0.0,0.23704825,0.2500526,2.5978713,0.6494678,0.81183475,0.2,0.0,1.0,1.0435876,1.1793731,0.062488873,-4.356503,17.373264,0.7757009,3.7693539,0.0,2.5978713,0.0,0.0,0.0,0.0,13.503753,2.922605,0.16236696,4,53.506245,6.8194118,2.1107705,0.54545456,0.8125,52.645092,59.095627,2023-10-31T21:45,6.158889,0.091040984,-0.07157729,0.07336576,0.10992897,-0.020676462,,0.16236696,5.0333753,0.35539383,0.0,0.0,2.922605,15.100126,,,,,,,,,,,37.0,Hibernian,Scottish Premiership,1986-12-02,554.0
James Bolton,,0.0,0.0,0.4999537,0.0,0.0,0.0,0.0,0.4999537,0.4999537,0.9999074,0.9999074,1.9998147,0.7617368,0.8962479,1.6579849,0.6666666666666666,0.0,0.4999537,0.4999537,0.0,0.21428571428571427,1.4998611,0.05263157894736842,9.999075,0.7777777777777778,6.999352,24.497734,0.5686274509803921,0.0196078431372549,0.4117647058823529,1.4998611,0.0,0.0,1.0,,0.47058823529411764,,0.0,0.0,0.0,0.0,8.741827,0.0,0.31960127,0.31960127,0.31960127,0.31960127,0.023838747,0.0,0.6392617,0.6392617,0.6392617,0.6392617,0.009264663,0.009264663,0.009264663,0.009264663,Centre Back,Right Centre Back,10.499028,6.499398,4.4995832,9.499121,0.0,1.4998611,,0.0,0.0,0.9999074,0.4999537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.05555555555555555,0.5,0.23529411764705882,26.808284983915442,22.81853739420573,17.636934280395508,12.865830421447754,0.0,0.0,,0.0,0.0,0.039215688,0.25490198,0.0,0.19215684,9,20.001852,2.449773,0.0,0.0,0.023838747,-0.023838747,0.4999537,0.0,0.0,,0.0,,0.85117483,0.72948223,0.029411765,-9.171351,11.498936,1.0,3.4529836,1.0,1.4998611,0.0,0.0,0.0,0.0,8.268533,4.4995832,0.4999537,0,26.129461,0.4999537,0.4999537,0.05263158,0.33333334,24.51705,42.41131,2023-12-09T17:00,2.0001853,0.08143983,0.07631722,,-0.021070687,0.026193287,,0.0,12.498843,0.0,0.0,0.0,2.4997687,10.998982,,,,,,,,,,,29.0,St Mirren,Scottish Premiership,1994-08-13,180.0
John Lundstram,0.04282360641579879,0.052819077,1.2334102,1.0386612,0.0,0.06491633,1.0386612,1.0386612,0.389498,1.4281592,1.4281592,1.2334102,2.6615694,2.2658303,1.9830087,4.2488394,0.6285714285714286,0.4544143,1.2983265,0.8439123,0.5193306,0.7874015748031497,6.491633,0.028846153846153848,1.0386612,0.5813953488372093,1.6229082,68.356895,0.17970204841713222,0.06797020484171322,0.7523277467411545,16.423832,0.22924901185770752,0.02766798418972332,0.7430830039525692,0.21052631578947367,0.8985102420856611,0.0,0.0,0.0,0.0,0.0,1.6887226,0.06491633,0.9096467,0.90921116,0.86833876,0.86599344,0.035120536,0.0,14.012603,14.005894,13.376276,13.340148,0.019301105,0.019291865,0.018424623,0.01837486,Left Defensive Midfielder,Centre Defensive Midfielder,1.6229082,7.6601267,8.568955,11.879689,0.973745,3.0510674,0.0,0.00043555148,0.00815494393476045,8.114541,0.58424693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.2778969957081545,0.8133333333333334,0.13966480446927373,21.226564318552143,20.952323510362696,17.36486053466797,17.939115524291992,0.0,0.0,,0.0,0.0,0.0679702,0.08286779,0.0,0.34949386,15,92.42667,8.517022,0.0,0.06491633,0.08837515,-0.08837516,2.3369877,0.194749,0.64916325,0.7,0.0,,0.9870803,1.03307,-0.08517691,-3.8617043,54.140217,0.9772182,5.7798014,0.4347826,2.8563185,0.12983266,0.0,0.0,0.06491633,18.678864,4.154645,0.4544143,14,41.000324,3.7651472,1.6878246,0.3169399,0.59090906,38.595505,49.84489,2023-12-09T17:00,15.404445,0.1423837,0.058325175,-0.0065653194,0.0005902596,0.0900336,,0.12983266,12.91835,0.06300099,0.0,0.0,6.167051,14.606174,,,,,,,,,,,29.0,Rangers,Scottish Premiership,1994-02-18,1386.0
Kemar Roofe,0.13311902114323207,0.22572668,1.6956756,0.7267181,0.0,0.0,0.7267181,0.7267181,3.87583,4.602548,0.7267181,0.48447874,1.2111968,1.1235764,0.6736728,1.7972492,0.75,0.24223937,2.1801543,0.24223937,1.6956756,0.5555555555555556,1.2111968,0.04,0.9689575,0.3333333333333333,1.6956756,16.956757,0.125,0.19444444444444445,0.6805555555555556,5.813745,0.08333333333333333,0.2916666666666667,0.625,0.2857142857142857,0.6944444444444444,0.14285714285714285,0.24223937,0.24223937,0.25,0.0,1.5474927,0.0,0.43465117,0.43465117,0.21453895,0.21453895,0.0729927,0.0,1.7943044,1.7943044,0.88564855,0.88564855,0.016020576,0.016020576,0.007907576,0.007907576,Centre Attacking Midfielder,Centre Forward,1.6956756,1.4534363,8.236138,16.714518,3.1491117,2.4223936,0.3333333333333333,0.0,0.025,1.4534363,1.2111968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.05,0.5925925925925926,0.375,18.678822835286457,15.86696533203125,16.401744842529297,14.043866157531738,0.0,0.0,,0.0,0.0,0.083333336,0.19444445,0.0,0.16203703,8,46.441666,2.5435135,0.0,0.0,0.2987194,-0.05648001,2.4223936,0.24223937,0.48447874,0.5,0.0,,0.8494628,0.8562422,-0.10185185,-2.2770782,15.987799,0.7121212,5.583344,0.0,4.3603086,0.0,0.0,0.0,0.0,22.656542,3.1491117,0.0,4,60.636616,11.62749,3.3913512,0.6956522,0.7777778,56.23984,59.46331,2023-12-09T17:00,4.128148,0.038111817,0.035374735,-0.0051751668,0.013495772,-0.005583503,,0.24223937,5.5715055,0.32796517,0.0,0.0,2.4223936,19.62139,,,,,,,,,,,30.0,Rangers,Scottish Premiership,1993-01-06,372.0
Matthew Kennedy,0.05495356068466649,0.11996036,2.1829407,1.3891441,0.13229944,0.13229944,2.9105873,1.9844915,2.3152401,4.2997317,1.0583955,0.52919775,1.5875932,0.8124815,0.30446953,1.1169511,0.7272727272727273,2.116791,0.7937966,0.3968983,1.9183418,0.4819277108433735,2.6459887,0.016483516483516484,0.7937966,0.42424242424242425,0.926096,28.11363,0.21499013806706113,0.1222879684418146,0.6627218934911243,11.311601,0.23976608187134502,0.12280701754385964,0.6374269005847953,0.18181818181818182,0.6962524654832347,0.030303030303030304,0.06614972,1.4552937,0.44,0.0,0.77298397,0.19844915,0.5778027,0.49974668,0.43213475,0.40200165,0.09122695,0.13229944,8.734773,7.5547814,6.5326777,6.0771484,0.016449666,0.01422746,0.012302594,0.011444724,Left Midfielder,Left Wing Back,1.3891441,4.895079,4.895079,10.782404,3.3074858,2.050641,0.45454545454545453,0.052025884,0.027210884353741496,6.284223,1.7198926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.16181229773462782,0.6938775510204082,0.1932938856015779,21.15585513745069,19.504358567191925,17.809289932250977,20.225872039794922,0.0,0.0,,0.0,0.0,0.13017751,0.20907298,0.0,0.3972286,17,80.03236,6.8266506,0.0,0.7276468,0.26321322,-0.06476406,4.2997317,1.5214435,3.6382344,0.58181816,0.926096,,0.9219367,1.1356922,-0.0023749145,-3.346565,32.810257,0.8447581,7.837597,0.375,2.7121384,0.0,0.0,0.0,0.0,8.602747,2.6459887,0.463048,13,52.06879,6.019624,2.3813896,0.5582822,0.8780488,48.276955,62.395332,2023-12-10T14:00,15.117223,0.1978537,0.13928142,-0.09704921,0.017776078,0.13784541,,0.3968983,9.260961,0.016996186,0.0,0.0,5.622726,12.436147,,,,,,,,,,,29.0,Kilmarnock,Scottish Premiership,1994-11-01,1361.0
Danny Lloyd,0.04386087507009506,0.076242946,1.7382907,0.86914533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86914533,0.86914533,0.0,1.0342582,1.0342582,0.0,0.0,2.607436,1.7382907,0.86914533,0.0,0.0,0.0,3.4765813,0.7777777777777778,6.0840173,24.33607,0.2571428571428571,0.08571428571428572,0.6571428571428571,6.0840173,0.2857142857142857,0.0,0.7142857142857143,0.0,0.4857142857142857,0.0,0.0,0.0,,0.0,2.637443,0.0,0.33142358,0.29086885,0.29086885,0.29086885,0.07922862,0.0,0.38132125,0.33466077,0.33466077,0.33466077,0.009300519,0.0081624575,0.0081624575,0.0081624575,Left Centre Midfielder,Right Midfielder,3.4765813,6.9531627,12.168035,18.252052,1.7382907,6.0840173,,0.0,0.02127659574468085,1.7382907,1.7382907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.8,0.5714285714285714,0.2,23.489188058035715,17.525232651654413,12.064005851745605,8.61788272857666,0.0,0.0,,0.0,0.0,0.028571429,0.14285715,0.0,0.4094488,4,25.8875,4.5195556,0.0,0.0,0.15547156,-0.15547156,2.607436,0.0,0.0,,0.0,,0.74609786,0.7143467,0.08571429,-11.425181,15.644616,0.8333333,7.794771,0.0,1.7382907,0.86914533,0.0,0.0,0.0,16.373253,7.822308,0.0,1,46.94856,9.560598,1.7382907,0.52380955,1.0,41.82983,59.678493,2023-11-05T16:00,1.1505556,-0.20196202,-0.104709126,-0.06888516,-0.07816646,0.04979872,,0.0,11.298888,0.0,0.0,0.0,6.0840173,20.859488,,,,,,,,,,,32.0,Livingston,Scottish Premiership,1991-12-03,104.0
