Player Name,player_id,Season,xG,Shots,Open Play Key Passes,Assists,Throughballs,Passes into Box,Open Play Passes into Box,Touches Inside Box,Open Play Passes into and Touches Inside Box,Tackles,Interceptions,Tackles and Interceptions,PAdj Tackles,PAdj Interceptions,PAdj Tackles & Interceptions,Tackled/Dribbled Past %,Successful Dribbles,Fouls Committed,Dribbled Past,Dispossessions,Long Ball %,Long Balls,Blocks per Shot,Clearances,Aerial Wins,Open Play Passes,Forward Pass %,Backward Pass %,Sideways Pass %,Open Play Final 3rd Passes,passing_ratio,Non-Penalty Goals,Successful Crosses,penalty_wins_90,padj_clearances_90,passes_inside_box_90,xgchain_90,op_xgchain_90,xgbuildup_90,op_xgbuildup_90,Open Play xG Assisted,op_assists_90,xgchain,op_xgchain,xgbuildup,op_xgbuildup,xgchain_per_possession,op_xgchain_per_possession,xgbuildup_per_possession,op_xgbuildup_per_possession,pressured_long_balls_90,unpressured_long_balls_90,aggressive_actions_90,Pressures,Turnovers,pressure_regains_90,sp_xa_90,shot_touch_ratio,Deep Progressions,fouls_won_90,shots_faced_90,goals_faced_90,np_xg_faced_90,np_psxg_faced_90,save_ratio,xs_ratio,gsaa_90,left_foot_ratio,passes_pressed_ratio,pass_length,s_pass_length,ot_shots_faced_90,npot_psxg_faced_90,np_optimal_gk_dlength,clcaa,pass_into_pressure_ratio,pass_into_danger_ratio,da_aggressive_distance,appearances,average_minutes,sp_assists_90,sp_key_passes_90,npxgxa_90,over_under_performance_90,shots_key_passes_90,failed_dribbles_90,total_dribbles_90,sp_passes_into_box_90,pass_length_ratio,carries_90,carry_ratio,carry_length,dribble_faced_ratio,counterpressures_90,yellow_cards_90,second_yellow_cards_90,red_cards_90,errors_90,padj_pressures_90,defensive_action_regains_90,counterpressure_regains_90,starting_appearances,average_x_pressure,fhalf_pressures_90,fhalf_counterpressures_90,fhalf_pressures_ratio,average_x_defensive_action,average_x_pass,most_recent_match,90s_played,obv_90,Pass OBV,Defensive Action OBV,Dribble & Carry OBV,deep_completions_90,ball_recoveries_90,np_psxg_90,penalties_faced_90,penalties_conceded_90,fhalf_ball_recoveries_90,defensive_actions_90,defensive_responsibility_actions_90,expected_defensive_actions,expected_defensive_actions_90,defensive_actions_above_expectation,defensive_actions_above_expectation_90,obv_conceded_responsibility_weighted_90,predicted_headers_90,xG Per Shot,Aerial Win %,op_f3_forward_pass_proportion,op_f3_backward_pass_proportion,op_f3_sideways_pass_proportion,shot_on_target_ratio,conversion_ratio,primary_position,pressured_passing_ratio,p_pass_length,ps_pass_length,positive_outcome_score,positive_outcome_90,pressured_pass_length_ratio,change_in_passing_ratio,pressured_change_in_pass_length,fhalf_counterpressures_ratio,Shot OBV,dribble_ratio,crossing_ratio,secondary_position,box_cross_ratio,gsaa_ratio,ot_shots_faced_ratio,obv_gk_90,penalty_conversion_ratio,Age,Team,League,birth_date,Player Season Minutes,position_1,Score Type
Ikoma Loïs Openda,16275,2026/2027,0.68930966,4.031355,1.2597984,0.25195968,0.0,1.0078387,1.0078387,10.834267,11.842104,0.25195968,0.0,0.25195968,0.20559983,0.0,0.20559983,0.5,0.50391936,1.2597984,0.25195968,1.7637178,1.0,0.50391936,0.0,0.50391936,0.75587904,17.133257,0.10294117647058823,0.14705882352941177,0.75,9.070548,0.7352941176470589,0.25195968,0.50391936,0.0,0.5418423,1.7637178,1.636606,1.636606,1.2696209,1.2696209,0.23675053,0.25195968,6.4955072,6.4955072,5.0389843,5.0389843,0.0713792,0.0713792,0.055373453,0.055373453,0.50391936,0.50391936,8.06271,15.11758,3.5274355,3.5274355,0.0,0.08670520231213873,2.0156775,2.5195968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14583333333333334,0.25,13.345441032858457,13.0493994140625,0.0,0.0,0.0,0.0,0.11764706,0.22058824,0.0,4,89.3,0.0,0.0,0.92606026,-0.4221408,5.291153,0.50391936,1.0078387,0.0,0.977817,21.164612,0.8333333,6.512763,0.0,3.0235162,0.25195968,0.0,0.0,0.0,17.473007,3.779395,0.75587904,4,68.119545,12.597984,2.0156775,0.8333333,65.30973,70.44695,2026-09-19T18:45,3.968889,-0.06705045,-0.057190143,0.006545907,-0.0068464885,1.7637178,4.031355,0.45742267,0.0,0.0,3.2754757,16.62934,14.396458,80.1767831,20.250205,-23.1767829,-5.853747,0.0467564,0.6813061,0.1709870994091034,0.4285714,0.1388888888888889,0.25,0.6111111111111112,0.4375,0.0625,Left Centre Forward,0.7647058823529411,13.255293846130371,11.49538516998291,0.29707795,4.6108623,0.86722976,0.029411765,-0.09014713,0.6666667,-0.009559747,0.5,0.5,Centre Forward,0.25,,,,,27.0,Lyon,French Ligue 1,2000-02-16,356.0,Centre Forward,Striker
Malick Martin Fofana,248320,2026/2027,0.5903263,3.8306928,1.2768975,0.0,0.0,2.553795,2.553795,6.3844876,8.938283,2.553795,0.0,2.553795,3.1205156,0.0,3.1205156,1.0,2.553795,1.2768975,0.0,1.2768975,0.6666666666666666,2.553795,0.0,0.0,0.0,35.75313,0.2,0.1,0.7,14.045873,0.6666666666666666,1.2768975,1.2768975,0.0,0.0,0.0,1.0650513,1.0650513,0.9599197,0.9599197,0.059770457,0.0,0.83409303,0.83409303,0.75175935,0.75175935,0.026065407,0.026065407,0.02349248,0.02349248,0.0,3.8306928,2.553795,6.3844876,3.8306928,1.2768975,0.0,0.05,5.10759,2.553795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2777777777777778,0.1,16.698333740234375,16.611500549316407,0.0,0.0,0.0,0.0,0.1,0.16666667,0.0,2,35.24167,0.0,0.0,0.6500967,0.6268008,5.10759,2.553795,5.10759,0.0,0.9947999,47.24521,0.9189189,6.7359066,,1.2768975,0.0,0.0,0.0,0.0,7.3699703,2.553795,1.2768975,0,65.6985,5.10759,0.0,0.8,67.82911,67.12323,2026-08-29T18:45,0.78314817,0.44414008,-0.053640775,-0.02567197,0.22163014,0.0,3.8306928,0.60299957,0.0,0.0,3.8306928,10.21518,8.9648195,16.3873766,20.9871247,-9.3873765,-12.0223051,0.0579003,0.0,0.1541043221950531,,0.36363636363636365,0.09090909090909091,0.5454545454545454,0.3333333333333333,0.3333333333333333,Left Wing,0.6666666666666666,15.293334007263184,11.005000114440918,0.25735295,4.4691415,0.7195946,0.0,-1.4050001,0.0,0.3018227,0.5,0.2,,0.5,,,,,21.0,Lyon,French Ligue 1,2005-03-31,70.0,Left Winger,Winger
Julien Duranville,256297,2026/2027,0.0,0.0,0.0,0.0,0.0,1.4022331,1.4022331,4.2066994,5.6089325,0.0,1.4022331,1.4022331,0.0,1.5555216,1.5555216,,0.0,1.4022331,0.0,0.0,0.6666666666666666,2.8044662,0.0,0.0,0.0,32.251366,0.0,0.20833333333333334,0.7916666666666666,15.424564,0.8333333333333334,0.0,1.4022331,0.0,0.0,1.4022331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2066994,4.2066994,14.022331,1.4022331,1.4022331,0.0,0.0,0.0,1.4022331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.08333333333333333,18.046666463216145,16.434999084472658,0.0,0.0,0.0,0.0,0.041666668,0.083333336,0.0,1,64.183334,0.0,0.0,0.0,0.0,0.0,1.4022331,1.4022331,0.0,0.9106945,30.849129,0.95454544,4.9740505,,5.6089325,0.0,0.0,0.0,0.0,15.555217,1.4022331,0.0,1,70.70369,11.217865,4.2066994,0.8,67.94653,61.591805,2026-08-22T18:45,0.7131482,0.063540384,-0.0048324293,0.020549702,0.04782314,1.4022331,2.8044662,0.0,0.0,0.0,2.8044662,15.424564,16.7663462,14.9903173,20.9444041,-2.9903173,-4.1780579,0.0859046,0.0,,,0.0,0.18181818181818182,0.8181818181818182,,,Left Wing,1.0,11.430000305175781,11.430000305175781,0.121212125,1.1217866,1.0,0.16666667,-6.6166663,0.75,,0.0,0.5,,0.0,,,,,20.0,Lyon,French Ligue 1,2006-05-05,64.0,Left Winger,Winger
Axel Witsel,5642,2026/2027,0.16532743,1.3214566,0.52858263,0.0,0.26429132,0.26429132,0.26429132,2.1143305,2.3786218,0.26429132,1.0571653,1.3214566,0.32141924,1.4691672,1.7905865,0.25,0.52858263,0.52858263,0.792874,0.52858263,0.7272727272727273,2.1143305,0.044444444444444446,1.3214566,1.0571653,53.122555,0.14634146341463414,0.11219512195121951,0.7414634146341463,12.421692,0.9560975609756097,0.0,0.0,0.0,1.0474182,0.0,0.53802377,0.53802377,0.35956186,0.35956186,0.042512275,0.0,2.0357225,2.0357225,1.3604755,1.3604755,0.012966385,0.012966385,0.008665449,0.008665449,1.585748,2.642913,4.228661,8.19303,1.585748,2.9072044,0.0,0.009900990099009901,5.550118,0.792874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15025906735751296,0.1073170731707317,17.253073790015243,16.97515246332908,0.0,0.0,0.0,0.0,0.09268293,0.12682927,0.0,4,85.13333,0.0,0.0,0.2078397,-0.2078397,1.8500392,0.52858263,1.0571653,0.0,0.9838915,47.572437,0.96666664,3.952532,0.25,2.642913,0.0,0.0,0.0,0.0,9.518233,5.021535,1.0571653,4,53.06661,6.0787005,2.1143305,0.7419355,46.661427,48.474014,2026-09-20T15:15,3.7837036,-0.01328374,0.016403431,0.024263896,0.04304874,0.0,7.928739,0.11075008,0.0,0.0,4.228661,8.985905,16.408947,96.6217649,25.5719584,-34.621765,-9.1630114,0.1205033,1.08262,0.1251099944114685,0.5714286,0.1702127659574468,0.10638297872340426,0.723404255319149,0.2,0.0,Left Defensive Midfielder,0.9090909090909091,14.652273178100586,13.146499633789062,0.3585746,4.25509,0.8972328,-0.04700665,-2.6008008,0.8,-0.096999794,0.5,,,0.0,,,,,38.0,OGC Nice,French Ligue 1,1989-01-12,340.0,Defensive Midfield,Defensive Midfield
Mika Marcel Godts,209236,2026/2027,0.09330596,2.4904878,2.4904878,0.62262195,0.62262195,5.603597,4.9809756,4.358353,9.339329,1.2452439,0.62262195,1.8678657,2.1841788,1.077953,3.2621322,0.5,1.2452439,1.2452439,1.2452439,1.2452439,0.8,4.9809756,0.0,0.0,0.0,71.601524,0.09090909090909091,0.1487603305785124,0.7603305785123967,41.093044,0.8429752066115702,0.0,0.0,0.0,0.0,0.0,1.3334,1.2472134,1.2630473,1.2472134,0.097530596,0.62262195,2.1415887,2.0031633,2.0285945,2.0031633,0.025495103,0.023847183,0.024149934,0.023847183,0.0,6.226219,4.9809756,12.452438,6.226219,4.9809756,0.07035269,0.017316017316017316,8.094085,2.4904878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049019607843137254,0.17355371900826447,17.060661883393596,16.868823481541053,0.0,0.0,0.0,0.0,0.07438017,0.14876033,0.0,5,28.91,0.0,0.62262195,0.26118925,0.36143264,5.603597,3.1131096,4.358353,0.62262195,0.9887555,79.07298,0.9133858,5.6260123,0.6666667,3.1131096,0.0,0.0,0.0,0.0,21.597645,6.226219,1.2452439,0,63.497917,8.094085,2.4904878,0.65,61.81012,70.50739,2026-09-20T18:45,1.6061112,0.044676803,-0.21026476,0.00018108476,0.3335707,1.2452439,8.094085,0.0,0.0,0.0,4.9809756,14.942925,12.5144771,20.6271625,12.9069076,-0.6271627,-0.3924307,0.0329031,0.0,0.0374649353325367,,0.09090909090909091,0.16666666666666666,0.7424242424242424,0.0,0.0,Left Wing,0.7619047619047619,11.287618637084961,11.148125648498535,0.60683763,13.261846,0.98764193,-0.081070445,-5.773043,0.8,-0.078810155,0.2857143,0.0,Right Wing,0.0,,,,,21.0,Paris Saint-Germain,French Ligue 1,2005-06-07,144.0,Left Winger,Winger
Dominik Greif,31862,2026/2027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.6862745098039216,8.052833,0.0,0.0,0.0,31.981253,0.19875776397515527,0.006211180124223602,0.7950310559006211,0.6902428,0.8944099378881988,0.0,0.0,0.0,0.0,0.0,0.37767145,0.3286093,0.37767145,0.3286093,0.0,0.0,1.6414721,1.4282334,1.6414721,1.4282334,0.011166477,0.009715874,0.011166477,0.009715874,2.7609713,8.973157,0.0,0.0,0.0,0.0,0.0,0.0,0.6902428,0.23008093,8.973157,0.46016186,0.64200294,1.0306125,0.875,0.7200407981872559,0.57045054,0.18181818181818182,0.19875776397515527,31.15614688470497,28.084374321831596,3.681295,1.0306125,1.7402563,-0.03400748,0.055900622,0.14285715,25.213991,4,97.79167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9014072,31.060926,1.0,4.9717584,,0.0,0.0,0.0,0.0,0.0,0.0,4.8317,0.0,4,,0.0,0.0,,2.6456819,14.788658,2026-09-19T18:45,4.3462963,0.5480746,0.06359434,,0.04588909,0.0,3.2211332,0.0,0.0,0.0,0.0,0.0,2.9904873,11.9859894,2.7572269,1.0140106,0.2332604,0.0195868,0.0,,,0.6666666666666666,0.0,0.3333333333333333,,,Goalkeeper,0.8125,33.38594055175781,29.63422966003418,0.09007633,1.3574774,0.88762605,-0.08190994,2.2297935,,,,,,,0.15495920181274414,0.41025641025641024,0.4385912,,29.0,Lyon,French Ligue 1,1997-04-06,391.0,Goalkeeper,Goalkeeper
Felix Bacher,131829,2026/2027,0.08243098,0.75182736,0.18795684,0.0,0.0,0.37591368,0.37591368,1.5036547,1.8795686,0.9397843,0.9397843,1.8795686,1.0835614,0.91945386,2.0030153,0.625,0.37591368,0.75182736,0.56387055,0.0,0.6666666666666666,6.766446,0.018518518518518517,3.0073094,1.3156979,62.213715,0.22287390029325513,0.026392961876832845,0.750733137829912,6.014619,0.8856304985337243,0.18795684,0.0,0.0,3.0529144,0.0,0.4945365,0.4945365,0.4705284,0.4705284,0.011197013,0.0,2.631117,2.631117,2.5033853,2.5033853,0.0104825385,0.0104825385,0.009973647,0.009973647,4.698921,8.458058,4.698921,9.961713,0.0,3.1952662,0.0,0.0,5.2627916,0.56387055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11224489795918367,0.15542521994134897,24.751088251466275,22.96294883071192,0.0,0.0,0.0,0.0,0.09384164,0.14662756,0.0,5,95.76666,0.0,0.0,0.093628,0.09432886,0.9397843,0.0,0.37591368,0.0,0.9277551,55.071358,1.0,6.3844953,0.5,1.6916115,0.18795684,0.0,0.0,0.18795684,9.595961,4.3230076,0.37591368,5,32.8925,2.0675254,0.56387055,0.20754717,28.195318,37.52367,2026-09-19T18:45,5.32037,0.15418902,0.06980084,-0.003869981,0.066830315,0.0,6.57849,0.17455815,0.0,0.0,1.8795686,11.653325,19.3695548,100.2988424,18.8615915,2.701158,0.5079634,0.1298434,1.0762138,0.10964082926511765,0.7,0.3125,0.0625,0.625,0.25,0.25,Right Centre Back,0.8867924528301887,22.744905471801758,21.628297805786133,0.2630872,3.683954,0.95090735,0.0011619542,-2.006183,0.33333334,0.021427864,1.0,,,0.0,,,,,26.0,Lyon,French Ligue 1,2000-10-25,479.0,Centre Back,Centre Back
Ferrán Torres García,6748,2026/2027,0.40343294,2.93496,1.3044266,0.0,0.0,1.3044266,1.3044266,6.8482394,8.152666,0.0,0.32610664,0.32610664,0.0,0.5645924,0.5645924,0.0,0.0,0.0,0.6522133,0.6522133,1.0,1.3044266,0.0,0.0,0.6522133,24.784105,0.1038961038961039,0.18181818181818182,0.7142857142857143,10.109306,0.8441558441558441,1.3044266,0.0,0.0,0.0,0.32610664,0.6101498,0.6101498,0.29640082,0.29640082,0.09352468,0.0,1.871013,1.871013,0.90890765,0.90890765,0.022817232,0.022817232,0.01108424,0.01108424,0.6522133,0.6522133,10.761519,19.240294,2.2827466,5.5438128,0.0,0.055900621118012424,0.6522133,0.9783199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.2597402597402597,14.224285967938311,15.25753925030048,0.0,0.0,0.0,0.0,0.077922076,0.18181819,0.0,5,55.196667,0.0,0.0,0.49695763,0.80746895,4.239386,0.0,0.0,0.0,1.0726401,23.805786,0.91780823,2.720096,0.0,3.587173,0.0,0.0,0.0,0.0,32.667683,6.1960263,1.3044266,2,72.99511,18.261972,3.587173,0.9491525,71.67603,62.16597,2026-09-20T18:45,3.0664816,0.49143904,-0.06887075,0.002764894,-0.053815786,0.6522133,3.9132795,1.0500723,0.0,0.0,1.9566398,19.240294,20.9227312,60.7713022,19.8672128,3.2286977,1.0555183,0.0650935,0.8089905,0.1374577416314019,0.3333333,0.0967741935483871,0.1935483870967742,0.7096774193548387,0.5555555555555556,0.4444444444444444,Centre Forward,0.8,15.474000930786133,16.818750381469727,0.20722133,4.3046074,1.0869038,-0.044155844,1.2497146,1.0,0.6113607,,,Right Wing,0.0,,,,,27.0,Paris Saint-Germain,French Ligue 1,2000-02-29,275.0,Centre Forward,Striker
Pedro Fernández Sarmiento,443905,2026/2027,0.0,0.0,1.6423357,0.0,0.0,1.6423357,1.6423357,4.927007,6.5693426,6.5693426,0.0,6.5693426,11.522739,0.0,11.522739,0.8,1.6423357,1.6423357,1.6423357,3.2846713,,0.0,0.0,0.0,0.0,42.700726,0.038461538461538464,0.23076923076923078,0.7307692307692307,21.350363,0.9230769230769231,0.0,1.6423357,0.0,0.0,1.6423357,0.85364604,0.85364604,0.32902703,0.32902703,0.524619,0.0,0.5197756,0.5197756,0.20034093,0.20034093,0.017325854,0.017325854,0.006678031,0.006678031,0.0,0.0,9.854014,19.708029,4.927007,9.854014,0.0,0.0,4.927007,1.6423357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17391304347826086,0.19230769230769232,13.611153235802284,13.560832977294922,0.0,0.0,0.0,0.0,0.15384616,0.1923077,0.0,3,18.266668,0.0,0.0,0.524619,-0.524619,1.6423357,1.6423357,3.2846713,0.0,0.996303,37.77372,0.82608694,6.9071655,0.5,11.49635,1.6423357,0.0,0.0,0.0,32.71299,11.49635,6.5693426,0,59.8869,13.138685,8.2116785,0.6666667,58.90476,58.904808,2026-09-13T18:45,0.6088889,0.53511816,0.3951785,0.059976734,0.07996297,1.6423357,8.2116785,0.0,0.0,0.0,6.5693426,27.919706,26.4131493,11.0178016,18.1884274,4.9821984,8.2247219,0.0552403,0.8478621,,0.0,0.07692307692307693,0.07692307692307693,0.8461538461538461,,,Right Centre Midfielder,1.0,16.838001251220703,16.838001251220703,0.20895523,4.59854,1.0,0.07692308,3.2268472,0.71428573,,0.5,1.0,,0.0,,,,,19.0,Paris Saint-Germain,French Ligue 1,2008-01-12,55.0,Centre Midfield,Central Midfield
Fabián Ruiz Peña,6655,2026/2027,0.055039655,1.1499761,2.012458,0.57498807,0.28749403,1.7249641,1.7249641,3.1624343,4.8873982,1.4374701,0.8624821,2.2999523,2.536414,1.4846865,4.0211005,0.625,0.8624821,0.57498807,0.8624821,0.0,0.7586206896551724,6.3248687,0.0,0.57498807,0.0,69.286064,0.18,0.116,0.704,24.436993,0.888,0.0,0.28749403,0.0,0.90455484,0.57498807,1.0269732,1.0269732,0.8710216,0.8710216,0.12314917,0.57498807,3.572155,3.572155,3.0297036,3.0297036,0.020529626,0.020529626,0.01741209,0.01741209,1.4374701,7.4748445,10.637279,17.537136,1.1499761,4.3124104,0.0,0.008658008658008658,10.349785,0.8624821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9146919431279621,0.156,19.049001953125,18.71820013372748,0.0,0.0,0.0,0.0,0.116,0.164,0.0,5,62.609997,0.0,0.0,0.17818885,0.3967992,3.1624343,0.28749403,1.1499761,0.0,0.9826342,59.22377,0.9854369,3.6865413,0.71428573,3.4499283,0.28749403,0.0,0.0,0.0,29.096546,5.4623866,1.1499761,3,54.546616,10.637279,2.8749402,0.60655737,51.676098,54.131386,2026-09-20T18:45,3.4783332,0.16553007,0.06785793,0.012318597,0.08452764,0.8624821,7.1873507,0.13593355,0.0,0.0,3.1624343,19.549593,22.2077257,82.4014256,23.7655617,-5.4014256,-1.5578361,0.1006824,0.0835241,0.04786156490445137,0.0,0.2,0.08235294117647059,0.7176470588235294,0.5,0.0,Left Centre Midfielder,0.8461538461538461,18.913589477539062,19.853029251098633,0.43151692,8.423574,1.0496701,-0.041846152,-0.13541208,0.8333333,0.00082592206,0.75,0.25,,0.16666666666666666,,,,,30.0,Paris Saint-Germain,French Ligue 1,1996-04-03,312.0,Centre Midfield,Central Midfield
Jacobo Ortega Conde,445343,2026/2027,0.3133834,1.660857,1.1072379,0.27680948,0.0,0.27680948,0.27680948,7.1970468,7.473856,0.8304285,0.0,0.8304285,0.68682325,0.0,0.68682325,1.0,0.27680948,2.2144759,0.0,3.8753326,0.8,1.1072379,0.022727272727272728,0.8304285,1.9376663,15.50133,0.18032786885245902,0.09836065573770492,0.7213114754098361,5.5361896,0.6721311475409836,0.27680948,0.55361897,0.0,0.99775344,1.1072379,0.7103491,0.7103491,0.43834984,0.43834984,0.12602614,0.27680948,2.5662022,2.5662022,1.5835795,1.5835795,0.028200023,0.028200023,0.017401973,0.017401973,1.660857,0.55361897,18.269426,31.00266,3.0449045,5.2593803,0.0,0.04316546762589928,1.1072379,0.55361897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10526315789473684,0.5081967213114754,13.94901563300461,13.956584651295731,0.0,0.0,0.0,0.0,0.016393442,0.27868852,0.0,5,65.02667,0.0,0.0,0.43940955,0.11420944,2.7680948,0.0,0.27680948,0.0,1.0005426,17.992617,0.64615387,5.3947043,,4.7057614,0.0,0.0,0.0,0.0,25.116667,5.2593803,1.1072379,4,66.07516,25.189663,4.1521425,0.8125,64.045815,64.13,2026-09-19T15:15,3.612593,0.038214654,-0.0735634,0.049327783,-0.0723235,1.1072379,2.2144759,0.3919639,0.0,0.0,1.660857,33.770756,32.7399618,78.813052,21.8672569,39.1869479,10.8727049,0.0642119,1.7897938,0.18868778149286905,0.4375,0.15,0.05,0.8,0.6666666666666666,0.16666666666666666,Centre Forward,0.6129032258064516,13.797418594360352,11.574211120605469,0.22727272,2.9064996,0.83886784,-0.05922792,-0.15159722,0.88235295,0.13477382,1.0,0.6666666666666666,,0.0,,,,,20.0,Strasbourg,French Ligue 1,2006-05-29,324.0,Centre Forward,Striker
Raúl Torrente Navarro,52016,2026/2027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4371405,0.0,4.4371405,3.8448904,0.0,3.8448904,1.0,0.0,2.2185702,0.0,1.1092851,0.42857142857142855,3.3278556,0.0,12.202137,1.1092851,34.38784,0.25,0.0,0.75,1.1092851,0.8125,0.0,0.0,0.0,8.003004,0.0,0.045300614,0.045300614,0.045300614,0.045300614,0.0,0.0,0.040837664,0.040837664,0.040837664,0.040837664,0.0011343795,0.0011343795,0.0011343795,0.0011343795,14.420708,5.546426,9.983566,11.092852,0.0,5.546426,0.0,0.0,1.1092851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6923076923076923,0.09375,28.679065704345703,23.64038555438702,0.0,0.0,0.0,0.0,0.09375,0.15625,0.0,2,40.566666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8243081,33.278553,0.96666664,5.0310493,1.0,2.2185702,0.0,0.0,0.0,0.0,8.469806,6.655711,1.1092851,1,22.830654,0.0,0.0,0.0,22.443428,34.43436,2026-09-13T15:15,0.90148145,-0.08568812,0.007444786,-0.10760162,0.014468713,0.0,3.3278556,0.0,0.0,0.0,0.0,16.639277,24.531116,21.043878,23.4649915,0.9561219,1.0661244,0.1190518,0.9065362,,1.0,1.0,0.0,0.0,,,Centre Back,0.6666666666666666,33.5433349609375,31.740001678466797,0.2413793,1.5529991,0.9462387,-0.14583333,4.8642693,0.0,,,,,,,,,,25.0,Le Mans,French Ligue 1,2001-09-11,81.0,Centre Back,Centre Back
Joaquín Martínez Gauna,419557,2026/2027,0.07281827,1.1980033,0.89850247,0.0,0.29950082,0.59900165,0.59900165,2.9950082,3.5940099,1.4975041,0.89850247,2.3960066,1.6653041,1.0199709,2.6852748,0.5,0.89850247,0.29950082,1.4975041,0.89850247,0.4375,2.0965056,0.03571428571428571,1.1980033,0.29950082,44.62562,0.30538922155688625,0.09580838323353294,0.5988023952095808,11.381031,0.8562874251497006,0.0,0.59900165,0.0,1.2217054,0.89850247,0.9715157,0.9715157,0.93247104,0.93247104,0.07641707,0.0,3.243783,3.243783,3.1134171,3.1134171,0.022843542,0.022843542,0.021925474,0.021925474,1.4975041,4.492512,10.183028,14.076539,1.1980033,5.6905155,0.0,0.012618296529968454,5.6905155,2.0965056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8650793650793651,0.15568862275449102,17.944191207428894,16.403217875874127,0.0,0.0,0.0,0.0,0.10778443,0.19760479,0.0,3,100.166664,0.0,0.0,0.14923534,-0.14923534,2.0965056,0.29950082,1.1980033,0.0,0.91412413,42.529118,0.9577465,5.1360126,0.4,1.7970049,0.0,0.0,0.0,0.0,12.209988,7.7870216,0.29950082,3,30.920135,3.294509,0.89850247,0.23404256,28.259695,46.825638,2026-09-19T15:15,3.338889,0.18429448,0.06913587,0.10632249,0.0920236,1.1980033,6.2895174,0.0,0.0,0.0,1.7970049,15.873544,21.2597329,81.1196657,24.2898933,-10.1196657,-3.0301604,0.1264865,0.3775549,0.0607830286026001,0.5,0.39473684210526316,0.13157894736842105,0.47368421052631576,0.0,0.0,Left Back,0.8461538461538461,14.679615020751953,13.449544906616211,0.5275591,6.0199666,0.9162056,-0.010133579,-3.2645764,0.5,-0.08318756,0.75,0.3333333333333333,Left Wing,0.0,,,,,23.0,Strasbourg,French Ligue 1,2003-07-09,301.0,Left Back,Left Back
Eliezer Mayenda Dossou,175907,2026/2027,0.21488446,3.6516094,0.7303218,0.0,0.0,0.0,0.0,7.303219,7.303219,2.1909657,0.0,2.1909657,2.7452276,0.0,2.7452276,0.75,0.7303218,0.7303218,0.7303218,3.6516094,1.0,1.4606436,0.1111111111111111,2.1909657,0.0,20.449013,0.20689655172413793,0.034482758620689655,0.7586206896551724,7.303219,0.6896551724137931,0.0,0.7303218,0.0,2.6696622,0.7303218,0.5302523,0.5302523,0.25815463,0.25815463,0.051894553,0.0,0.7260529,0.7260529,0.35348064,0.35348064,0.020744368,0.020744368,0.010099446,0.010099446,2.1909657,1.4606436,7.303219,16.797401,1.4606436,2.9212873,0.0,0.07142857142857142,4.3819313,2.1909657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6842105263157895,0.27586206896551724,16.145173171470905,20.099501037597655,0.0,0.0,0.0,0.0,0.10344828,0.37931034,0.0,4,30.808334,0.0,0.0,0.266779,-0.266779,4.3819313,0.7303218,1.4606436,0.0,1.2449232,29.943197,0.85365856,7.3830156,0.0,3.6516094,0.0,0.0,0.0,0.0,20.26944,2.9212873,0.0,1,49.569477,8.033541,1.4606436,0.47826087,43.72244,58.093517,2026-09-19T18:45,1.3692594,0.084166124,-0.005157392,0.09299311,0.13463964,0.7303218,4.3819313,0.0,0.0,0.0,2.1909657,19.71869,21.1923355,26.0718857,19.0525568,2.9281144,2.1397787,0.0578366,0.1824733,0.05884650945663452,0.0,0.4,0.1,0.5,0.0,0.0,Left Midfielder,0.625,11.98750114440918,17.374000549316406,0.22137405,4.235867,1.449343,-0.06465517,-4.157672,0.4,-0.13830924,0.5,0.5,Right Midfielder,,,,,,21.0,Rennes,French Ligue 1,2005-05-08,123.0,Left Winger,Winger
